BusinessCategoryId,BusinessId,CategoryId
29669,H5aJsGJu8211pUms6otexg,18
29740,kRlbNhkKnmN_jy6zz_gqhg,534
29909,NXflk44WZ2-_YgjncraN4g,560
29908,NXflk44WZ2-_YgjncraN4g,4
30009,mG6hjgDZLmYFo_gTbwDARQ,50
30008,mG6hjgDZLmYFo_gTbwDARQ,30
30007,mG6hjgDZLmYFo_gTbwDARQ,55
30019,PUlSo6DvRHbBlJ04GvHwog,204
30018,PUlSo6DvRHbBlJ04GvHwog,353
30017,PUlSo6DvRHbBlJ04GvHwog,194
30035,djPTbIprBXGqaV-D8eq77A,382
30664,oT8j7eMJsIVJpi5kv4Alyw,52
30663,oT8j7eMJsIVJpi5kv4Alyw,35
30734,kVbRrRpjrwn6v8cj49g1-Q,50
30754,qHVYW54RNV7eBgGlpGh4dQ,1027
30753,qHVYW54RNV7eBgGlpGh4dQ,216
30752,qHVYW54RNV7eBgGlpGh4dQ,136
30751,qHVYW54RNV7eBgGlpGh4dQ,422
30750,qHVYW54RNV7eBgGlpGh4dQ,177
30749,qHVYW54RNV7eBgGlpGh4dQ,30
30793,LFaMZE5fwjMa_ibQEs1yvA,431
30792,LFaMZE5fwjMa_ibQEs1yvA,699
30791,LFaMZE5fwjMa_ibQEs1yvA,146
30790,LFaMZE5fwjMa_ibQEs1yvA,4
30789,LFaMZE5fwjMa_ibQEs1yvA,224
30954,fZqjn1-lMAl6XfTpmeoZdg,84
31111,cMdP-xB1D7VJj0Enxf44Xg,30
31390,LMC3Sq-MfooUgWneHnVJmA,387
31389,LMC3Sq-MfooUgWneHnVJmA,178
31388,LMC3Sq-MfooUgWneHnVJmA,136
31387,LMC3Sq-MfooUgWneHnVJmA,175
31519,JuyFiZJg7XjbEvoTwQFkxA,60
31518,JuyFiZJg7XjbEvoTwQFkxA,59
31517,JuyFiZJg7XjbEvoTwQFkxA,58
31516,JuyFiZJg7XjbEvoTwQFkxA,249
31515,JuyFiZJg7XjbEvoTwQFkxA,30
31668,g5zVkPRW2umfpCuDkan7tQ,22
31667,g5zVkPRW2umfpCuDkan7tQ,37
31666,g5zVkPRW2umfpCuDkan7tQ,240
31665,g5zVkPRW2umfpCuDkan7tQ,98
31689,165GRJEJ-Jfrzesw7l5oFA,37
31704,bAWQmZgMggH4HTJnVcpLPw,292
31703,bAWQmZgMggH4HTJnVcpLPw,37
31771,sjO0HUb3VdYGQdHxrTnKUw,69
31949,IsMRUZ9mtqc-XhI_m2akMQ,981
31948,IsMRUZ9mtqc-XhI_m2akMQ,1123
32206,5N42Hel0E5Q_nWYav8pCYg,37
32321,RsYoYl_4p5fXMOWejuzJiw,21
32320,RsYoYl_4p5fXMOWejuzJiw,93
32319,RsYoYl_4p5fXMOWejuzJiw,22
32318,RsYoYl_4p5fXMOWejuzJiw,522
32330,Pzs43Fkub-6A9hA1zqpF_w,37
32329,Pzs43Fkub-6A9hA1zqpF_w,195
32511,L7Pe7JMrb2J1aOamfdfJrg,136
32510,L7Pe7JMrb2J1aOamfdfJrg,177
32509,L7Pe7JMrb2J1aOamfdfJrg,42
32508,L7Pe7JMrb2J1aOamfdfJrg,175
32550,TiYTxiykhJdPZvNnXgLcJQ,174
32723,gQnojQdXxzFtyKIXALv5iQ,35
32765,jFyITSwBzUq7tePWJuQqhA,42
33170,d9N9po3OjG4AjyxOylFnmQ,37
33297,7TvK4Rw2RGzyzVJ6TKzBbA,136
33296,7TvK4Rw2RGzyzVJ6TKzBbA,237
33295,7TvK4Rw2RGzyzVJ6TKzBbA,93
33294,7TvK4Rw2RGzyzVJ6TKzBbA,1026
33293,7TvK4Rw2RGzyzVJ6TKzBbA,448
33393,LWwghkmQrhhcFsrk6jtUQQ,6
33392,LWwghkmQrhhcFsrk6jtUQQ,4
33618,lxV8KqLvg1UfK9PNdo7IkQ,866
33617,lxV8KqLvg1UfK9PNdo7IkQ,822
33616,lxV8KqLvg1UfK9PNdo7IkQ,838
33615,lxV8KqLvg1UfK9PNdo7IkQ,343
33896,c_iQzwsTDYraPvHSKz88QA,450
33895,c_iQzwsTDYraPvHSKz88QA,38
33894,c_iQzwsTDYraPvHSKz88QA,104
33950,w_A1qFeQ3vOl7o4kdBxPXA,38
33949,w_A1qFeQ3vOl7o4kdBxPXA,22
33948,w_A1qFeQ3vOl7o4kdBxPXA,409
33947,w_A1qFeQ3vOl7o4kdBxPXA,33
33946,w_A1qFeQ3vOl7o4kdBxPXA,21
33945,w_A1qFeQ3vOl7o4kdBxPXA,134
33944,w_A1qFeQ3vOl7o4kdBxPXA,165
33943,w_A1qFeQ3vOl7o4kdBxPXA,37
34071,Mt2Z7acTISziIRK87c91fw,226
34123,ZYL14FvffzTKU9BpXQt79Q,75
34122,ZYL14FvffzTKU9BpXQt79Q,37
34121,ZYL14FvffzTKU9BpXQt79Q,18
34164,40okdYrE7Crs94ezDK297Q,175
34163,40okdYrE7Crs94ezDK297Q,173
34162,40okdYrE7Crs94ezDK297Q,178
34269,9AnvV8V-UvA_rFhMCr_Dlw,931
34268,9AnvV8V-UvA_rFhMCr_Dlw,228
34267,9AnvV8V-UvA_rFhMCr_Dlw,37
34292,j9re3HaKPBXsDkHGT9yDVw,26
34291,j9re3HaKPBXsDkHGT9yDVw,27
34319,OV-DR1wepLZ_YrOSGJ4lCQ,20
34318,OV-DR1wepLZ_YrOSGJ4lCQ,75
34317,OV-DR1wepLZ_YrOSGJ4lCQ,76
34328,ewWVeSM81ANflkBtG2cAOw,220
34327,ewWVeSM81ANflkBtG2cAOw,30
34372,Q3ihaXT-akQN_2SKGhkw1Q,901
34371,Q3ihaXT-akQN_2SKGhkw1Q,38
34724,cncbC-WG4nUS41U642Nd2Q,344
34723,cncbC-WG4nUS41U642Nd2Q,28
34722,cncbC-WG4nUS41U642Nd2Q,27
35127,x5Jdh1LKTmzZsS0fJGZnRw,73
35126,x5Jdh1LKTmzZsS0fJGZnRw,91
35125,x5Jdh1LKTmzZsS0fJGZnRw,234
35124,x5Jdh1LKTmzZsS0fJGZnRw,1141
35123,x5Jdh1LKTmzZsS0fJGZnRw,42
35122,x5Jdh1LKTmzZsS0fJGZnRw,72
35121,x5Jdh1LKTmzZsS0fJGZnRw,163
35220,vfH_-o6_Gn0WE7z4fGBJ_A,85
35219,vfH_-o6_Gn0WE7z4fGBJ_A,879
35218,vfH_-o6_Gn0WE7z4fGBJ_A,22
35217,vfH_-o6_Gn0WE7z4fGBJ_A,38
35216,vfH_-o6_Gn0WE7z4fGBJ_A,21
35367,uFmVqJ62ZlZXlYH03yj24w,50
35395,WbjPWipMn3zSheCtDOYNWg,532
35583,w9wdaTdmuEZhjZgCvdY6uQ,121
35582,w9wdaTdmuEZhjZgCvdY6uQ,63
35623,xRS_k_Gjtt0wuaaIPi8FXQ,84
35954,BfUoFcIzmQJMe4jBLIYN4Q,30
35953,BfUoFcIzmQJMe4jBLIYN4Q,42
35952,BfUoFcIzmQJMe4jBLIYN4Q,91
35951,BfUoFcIzmQJMe4jBLIYN4Q,26
35950,BfUoFcIzmQJMe4jBLIYN4Q,666
35949,BfUoFcIzmQJMe4jBLIYN4Q,329
35948,BfUoFcIzmQJMe4jBLIYN4Q,1190
35947,BfUoFcIzmQJMe4jBLIYN4Q,1436
35946,BfUoFcIzmQJMe4jBLIYN4Q,684
35945,BfUoFcIzmQJMe4jBLIYN4Q,88
35944,BfUoFcIzmQJMe4jBLIYN4Q,495
36015,FQF7F9U-_TCNIwtsOlbV1A,24
36014,FQF7F9U-_TCNIwtsOlbV1A,23
36013,FQF7F9U-_TCNIwtsOlbV1A,20
36012,FQF7F9U-_TCNIwtsOlbV1A,93
36011,FQF7F9U-_TCNIwtsOlbV1A,37
36010,FQF7F9U-_TCNIwtsOlbV1A,367
36009,FQF7F9U-_TCNIwtsOlbV1A,19
36066,b3zsV44_SBz5JLwyfiHsRA,382
36065,b3zsV44_SBz5JLwyfiHsRA,24
36436,3xMIe_qz6wKBrbThXdMiMA,35
36435,3xMIe_qz6wKBrbThXdMiMA,350
36434,3xMIe_qz6wKBrbThXdMiMA,38
36512,a2sd-TK6b6kCud8Nf_30tA,18
36511,a2sd-TK6b6kCud8Nf_30tA,37
36510,a2sd-TK6b6kCud8Nf_30tA,640
36532,5b-gUBrsUAzla-ORi3Ck5A,30
36531,5b-gUBrsUAzla-ORi3Ck5A,150
36530,5b-gUBrsUAzla-ORi3Ck5A,151
36529,5b-gUBrsUAzla-ORi3Ck5A,384
36528,5b-gUBrsUAzla-ORi3Ck5A,383
36569,c5TOGBUCCUUNBPM7h_KbmQ,37
36568,c5TOGBUCCUUNBPM7h_KbmQ,221
36567,c5TOGBUCCUUNBPM7h_KbmQ,40
36644,2Z6FGB5vfbSrvNyeXTqARg,4
36643,2Z6FGB5vfbSrvNyeXTqARg,1358
36658,QrUkuIDFUsiASp2KKdhaEQ,1300
36680,C16dsL_IEOb5UzRWYhxiKw,37
36727,qf-gB1xm459pM55LWyGTCg,30
36726,qf-gB1xm459pM55LWyGTCg,91
37074,ZOjnOARp7D7Z-g9qHv0b2Q,4
37073,ZOjnOARp7D7Z-g9qHv0b2Q,226
37072,ZOjnOARp7D7Z-g9qHv0b2Q,225
37130,5Y71CQYj1PTw9w0c0YsxTA,38
37129,5Y71CQYj1PTw9w0c0YsxTA,275
37128,5Y71CQYj1PTw9w0c0YsxTA,166
37127,5Y71CQYj1PTw9w0c0YsxTA,1009
37126,5Y71CQYj1PTw9w0c0YsxTA,379
37125,5Y71CQYj1PTw9w0c0YsxTA,378
37180,sdlMJboOq_9xiU-Gh_1kjA,43
37179,sdlMJboOq_9xiU-Gh_1kjA,241
37178,sdlMJboOq_9xiU-Gh_1kjA,38
37248,wZCdr3iLTE6aa9kiVxWJWQ,37
37675,guKEIlmotSbtbi500bQNXA,93
37674,guKEIlmotSbtbi500bQNXA,115
38010,LN0JGAl8Rr_r_5t_X8Kz6g,451
38009,LN0JGAl8Rr_r_5t_X8Kz6g,174
38008,LN0JGAl8Rr_r_5t_X8Kz6g,37
38129,xObQl57iTZrg8-hfMkMF6g,121
38240,eSkdZvn6Ij8PU8Ip5vtwVQ,200
38302,U2zabI5od8e-UW0u3jLXyQ,388
38301,U2zabI5od8e-UW0u3jLXyQ,590
38300,U2zabI5od8e-UW0u3jLXyQ,121
38299,U2zabI5od8e-UW0u3jLXyQ,42
38298,U2zabI5od8e-UW0u3jLXyQ,331
38420,O6YLlkf0EZg8peg_4FDaRg,213
38419,O6YLlkf0EZg8peg_4FDaRg,203
38418,O6YLlkf0EZg8peg_4FDaRg,205
38493,pewrjLDQ9DHieZbG4lXjng,225
38492,pewrjLDQ9DHieZbG4lXjng,4
38491,pewrjLDQ9DHieZbG4lXjng,431
38490,pewrjLDQ9DHieZbG4lXjng,1131
38489,pewrjLDQ9DHieZbG4lXjng,226
38506,Ws2l3kBWPzqaLdQVtZxIZg,367
38667,fZj9N6pcxD8ZIS-xXrD45w,286
38666,fZj9N6pcxD8ZIS-xXrD45w,938
38665,fZj9N6pcxD8ZIS-xXrD45w,337
38724,u03IiOLQNL9H9hUAc_UPPQ,987
38723,u03IiOLQNL9H9hUAc_UPPQ,146
38722,u03IiOLQNL9H9hUAc_UPPQ,4
38794,liylNbY_mxOF80ygAKdxTQ,213
39025,hj_P7sCpc12Vl-pJStTqfA,490
39024,hj_P7sCpc12Vl-pJStTqfA,666
39023,hj_P7sCpc12Vl-pJStTqfA,91
39111,TuinwJvfpoMU-Lbzw0ux2g,150
39110,TuinwJvfpoMU-Lbzw0ux2g,512
39109,TuinwJvfpoMU-Lbzw0ux2g,171
39108,TuinwJvfpoMU-Lbzw0ux2g,38
39107,TuinwJvfpoMU-Lbzw0ux2g,350
39323,iN3SrF5NO0xSf6umeUws-Q,37
39322,iN3SrF5NO0xSf6umeUws-Q,69
39321,iN3SrF5NO0xSf6umeUws-Q,75
39622,CxPHIGYiE_QNUnSc53E8sA,35
39780,8Ub0Insx8JHhUxaLYxf8iw,570
39801,CJJ5X5qtbLTCJmQvhVC7kA,35
39913,goB3xMkYvfOGHsR7cLbjkA,73
40069,Crqj390cYtDdUbwSokzPQw,38
40068,Crqj390cYtDdUbwSokzPQw,35
40067,Crqj390cYtDdUbwSokzPQw,256
40288,los3MGPQPlEamCM7rQ58QQ,768
40287,los3MGPQPlEamCM7rQ58QQ,26
40286,los3MGPQPlEamCM7rQ58QQ,532
40307,wftmt-n8OUA4Ng3bWWH5dw,469
40306,wftmt-n8OUA4Ng3bWWH5dw,37
40305,wftmt-n8OUA4Ng3bWWH5dw,187
40480,3flgcuZ-3KZWOPayS0SeKQ,76
40479,3flgcuZ-3KZWOPayS0SeKQ,40
40478,3flgcuZ-3KZWOPayS0SeKQ,43
40477,3flgcuZ-3KZWOPayS0SeKQ,38
40476,3flgcuZ-3KZWOPayS0SeKQ,37
40475,3flgcuZ-3KZWOPayS0SeKQ,75
40607,cll4T02lP_EvT6DlZJr8vw,30
40829,D0dBvyuw_EBt0SA7FGTprQ,172
40828,D0dBvyuw_EBt0SA7FGTprQ,30
40827,D0dBvyuw_EBt0SA7FGTprQ,236
40863,SKfNyvOECpOQdgZu0w1COA,194
40905,udxOO5Gvf1rfy0TdDj3-EA,548
40904,udxOO5Gvf1rfy0TdDj3-EA,42
41121,tMYYSWyTppDcF070Hmy-kQ,713
41120,tMYYSWyTppDcF070Hmy-kQ,23
41119,tMYYSWyTppDcF070Hmy-kQ,37
41118,tMYYSWyTppDcF070Hmy-kQ,221
41301,xF7rea2uwaG3VWZ0rdtV9w,627
41356,d_lKvxgZ5PYpmJiKRckfMQ,192
41355,d_lKvxgZ5PYpmJiKRckfMQ,128
41354,d_lKvxgZ5PYpmJiKRckfMQ,127
41353,d_lKvxgZ5PYpmJiKRckfMQ,191
41352,d_lKvxgZ5PYpmJiKRckfMQ,121
41351,d_lKvxgZ5PYpmJiKRckfMQ,65
41350,d_lKvxgZ5PYpmJiKRckfMQ,82
41592,JKM8N-qeXl_cLXOFRpevEA,240
41591,JKM8N-qeXl_cLXOFRpevEA,1266
41590,JKM8N-qeXl_cLXOFRpevEA,23
41589,JKM8N-qeXl_cLXOFRpevEA,22
41588,JKM8N-qeXl_cLXOFRpevEA,21
41633,J7EUrh1q3lgENaoTrHZl_w,37
41804,e9LeH6n5fEDoPjL9Z80plw,121
41803,e9LeH6n5fEDoPjL9Z80plw,65
41991,_UCTo0560t8IyOq7TwJIUw,23
41990,_UCTo0560t8IyOq7TwJIUw,37
41989,_UCTo0560t8IyOq7TwJIUw,22
41988,_UCTo0560t8IyOq7TwJIUw,19
41987,_UCTo0560t8IyOq7TwJIUw,40
41986,_UCTo0560t8IyOq7TwJIUw,20
41985,_UCTo0560t8IyOq7TwJIUw,382
41984,_UCTo0560t8IyOq7TwJIUw,18
41983,_UCTo0560t8IyOq7TwJIUw,21
41982,_UCTo0560t8IyOq7TwJIUw,451
41981,_UCTo0560t8IyOq7TwJIUw,144
42104,gr-10WzRS0GsZ36N9_PTPA,30
42103,gr-10WzRS0GsZ36N9_PTPA,90
42153,PJ3T2BdQNuZm37OvXFq39Q,420
42152,PJ3T2BdQNuZm37OvXFq39Q,146
42151,PJ3T2BdQNuZm37OvXFq39Q,30
42150,PJ3T2BdQNuZm37OvXFq39Q,4
42811,CvBYswXZ4S6KiZA1oq1nEQ,37
42810,CvBYswXZ4S6KiZA1oq1nEQ,20
42809,CvBYswXZ4S6KiZA1oq1nEQ,174
42983,5LlNbfMasHHwjBrskO_TOA,26
42982,5LlNbfMasHHwjBrskO_TOA,344
43062,aFGwKY--0UKHwDEIS57Wag,1314
43061,aFGwKY--0UKHwDEIS57Wag,4
43137,taC23FIDwT0EGDBzcEgtFw,696
43136,taC23FIDwT0EGDBzcEgtFw,269
43135,taC23FIDwT0EGDBzcEgtFw,42
43134,taC23FIDwT0EGDBzcEgtFw,267
43235,iTa-cx7xgbVn-Nu8-lwGpQ,4
43234,iTa-cx7xgbVn-Nu8-lwGpQ,1358
43233,iTa-cx7xgbVn-Nu8-lwGpQ,698
43499,VkwdilFrlPc2-dwfRVFiiA,32
43602,p-H77X4vSXbOT4S1-S4gUA,65
43601,p-H77X4vSXbOT4S1-S4gUA,121
43620,ko5CXmY_iQHSBRQzAAJLaw,50
43619,ko5CXmY_iQHSBRQzAAJLaw,30
43618,ko5CXmY_iQHSBRQzAAJLaw,210
43617,ko5CXmY_iQHSBRQzAAJLaw,91
43616,ko5CXmY_iQHSBRQzAAJLaw,224
43712,SL0H4MXOL-FpO9o4E-yJHQ,4
43711,SL0H4MXOL-FpO9o4E-yJHQ,248
43710,SL0H4MXOL-FpO9o4E-yJHQ,30
44165,af4CYXhh5Bz6eDxit7gAcA,524
44164,af4CYXhh5Bz6eDxit7gAcA,91
44163,af4CYXhh5Bz6eDxit7gAcA,30
44162,af4CYXhh5Bz6eDxit7gAcA,37
44197,RpSo3IF05gZJdZcvrVntJA,20
44196,RpSo3IF05gZJdZcvrVntJA,107
44581,VdWMXE1mw1-XeAYlq2T4xQ,154
44580,VdWMXE1mw1-XeAYlq2T4xQ,27
44579,VdWMXE1mw1-XeAYlq2T4xQ,115
44578,VdWMXE1mw1-XeAYlq2T4xQ,444
44577,VdWMXE1mw1-XeAYlq2T4xQ,93
44738,mHiwZoqv9X3fUEMrqQk_Gg,63
44737,mHiwZoqv9X3fUEMrqQk_Gg,64
44736,mHiwZoqv9X3fUEMrqQk_Gg,121
44735,mHiwZoqv9X3fUEMrqQk_Gg,65
44734,mHiwZoqv9X3fUEMrqQk_Gg,316
44875,hvB7duuL6O-pu53iaF35Vg,507
45074,NLG_QzHVE5inmZE-nph5wg,26
45073,NLG_QzHVE5inmZE-nph5wg,30
45072,NLG_QzHVE5inmZE-nph5wg,150
45071,NLG_QzHVE5inmZE-nph5wg,886
45158,_PH5vNRrNCV3_-CHn7uxbg,121
45157,_PH5vNRrNCV3_-CHn7uxbg,63
45156,_PH5vNRrNCV3_-CHn7uxbg,65
45175,AAr7VRCjTl_L3Y2YsL_A6g,19
45174,AAr7VRCjTl_L3Y2YsL_A6g,451
45173,AAr7VRCjTl_L3Y2YsL_A6g,20
45344,uzgNyacT9jhbuBNT5ZVa3Q,63
45343,uzgNyacT9jhbuBNT5ZVa3Q,400
45342,uzgNyacT9jhbuBNT5ZVa3Q,121
45341,uzgNyacT9jhbuBNT5ZVa3Q,65
45366,5w7whjK5mDJsbp9so4rVZQ,250
45365,5w7whjK5mDJsbp9so4rVZQ,26
45364,5w7whjK5mDJsbp9so4rVZQ,137
45363,5w7whjK5mDJsbp9so4rVZQ,1678
45362,5w7whjK5mDJsbp9so4rVZQ,42
45361,5w7whjK5mDJsbp9so4rVZQ,88
45655,tyzEOzdDWSeAyUP-b_AIvQ,37
45727,rpuV1o2WcaUtppz0PFNpKw,1681
45726,rpuV1o2WcaUtppz0PFNpKw,42
45725,rpuV1o2WcaUtppz0PFNpKw,26
45724,rpuV1o2WcaUtppz0PFNpKw,800
45759,HK_JUlb4FgxkeHuKdESWNw,1290
45758,HK_JUlb4FgxkeHuKdESWNw,128
45757,HK_JUlb4FgxkeHuKdESWNw,742
45756,HK_JUlb4FgxkeHuKdESWNw,30
45755,HK_JUlb4FgxkeHuKdESWNw,60
45754,HK_JUlb4FgxkeHuKdESWNw,59
45753,HK_JUlb4FgxkeHuKdESWNw,58
45752,HK_JUlb4FgxkeHuKdESWNw,748
46068,xCL38K0oPgK3ydzg4CrvKg,430
46067,xCL38K0oPgK3ydzg4CrvKg,640
46066,xCL38K0oPgK3ydzg4CrvKg,37
46065,xCL38K0oPgK3ydzg4CrvKg,1025
46064,xCL38K0oPgK3ydzg4CrvKg,228
46080,y63noNW0Bk1v9cbB4nO8Dg,63
46079,y63noNW0Bk1v9cbB4nO8Dg,121
46078,y63noNW0Bk1v9cbB4nO8Dg,65
46077,y63noNW0Bk1v9cbB4nO8Dg,316
46543,Afu7arUhdJTeCT3RI6QRDw,27
46542,Afu7arUhdJTeCT3RI6QRDw,26
46594,yZlO5pOpaMoNsuZRUDbrGQ,235
46593,yZlO5pOpaMoNsuZRUDbrGQ,30
46656,Yrrn25CEOiUrXWtsFh4bFA,35
46655,Yrrn25CEOiUrXWtsFh4bFA,52
46697,fQS7El2z1GGlZACkQZY0Uw,150
46696,fQS7El2z1GGlZACkQZY0Uw,38
46695,fQS7El2z1GGlZACkQZY0Uw,235
46694,fQS7El2z1GGlZACkQZY0Uw,420
46693,fQS7El2z1GGlZACkQZY0Uw,30
46692,fQS7El2z1GGlZACkQZY0Uw,456
46691,fQS7El2z1GGlZACkQZY0Uw,350
47323,xDaEoHyu-w6I5j9qhERsZg,38
47322,xDaEoHyu-w6I5j9qhERsZg,33
47321,xDaEoHyu-w6I5j9qhERsZg,134
47320,xDaEoHyu-w6I5j9qhERsZg,37
47431,dFGro_7t0V76cnczy_GH7Q,50
47430,dFGro_7t0V76cnczy_GH7Q,313
47472,CYDBaTzC45UzX1eY1jkckg,822
47471,CYDBaTzC45UzX1eY1jkckg,343
47470,CYDBaTzC45UzX1eY1jkckg,838
47469,CYDBaTzC45UzX1eY1jkckg,866
47510,5qmiA36SckE7iDxZWwEqGA,110
47509,5qmiA36SckE7iDxZWwEqGA,50
47690,HPngBhTmMOXbQI9Noppeaw,37
47689,HPngBhTmMOXbQI9Noppeaw,107
47707,0IHe0-NZhUzezHmH9Ep5ew,431
47706,0IHe0-NZhUzezHmH9Ep5ew,50
47749,iztol2_s1F9xx5kKZW-sPw,123
47748,iztol2_s1F9xx5kKZW-sPw,50
47747,iztol2_s1F9xx5kKZW-sPw,224
48049,d65kicaKohFwQmByS0duyA,42
48048,d65kicaKohFwQmByS0duyA,150
48047,d65kicaKohFwQmByS0duyA,341
48046,d65kicaKohFwQmByS0duyA,861
48429,pl_eIjlMw3YzXE8RSBpVnQ,35
48698,gw26vlrE_vd15ji8mih3bw,60
48697,gw26vlrE_vd15ji8mih3bw,59
48696,gw26vlrE_vd15ji8mih3bw,58
48695,gw26vlrE_vd15ji8mih3bw,216
48694,gw26vlrE_vd15ji8mih3bw,507
48693,gw26vlrE_vd15ji8mih3bw,748
48692,gw26vlrE_vd15ji8mih3bw,791
48691,gw26vlrE_vd15ji8mih3bw,93
48690,gw26vlrE_vd15ji8mih3bw,30
49367,jtLHh-2UPlTVojaY4kM08Q,221
49366,jtLHh-2UPlTVojaY4kM08Q,37
49365,jtLHh-2UPlTVojaY4kM08Q,21
49364,jtLHh-2UPlTVojaY4kM08Q,18
49448,2h9Ea8gGZPQ81sFq9GnfZw,4
49447,2h9Ea8gGZPQ81sFq9GnfZw,6
49446,2h9Ea8gGZPQ81sFq9GnfZw,5
49445,2h9Ea8gGZPQ81sFq9GnfZw,3
49444,2h9Ea8gGZPQ81sFq9GnfZw,1
49538,uxHOVNPRMkgMvKXDTK0P4g,984
49537,uxHOVNPRMkgMvKXDTK0P4g,136
49594,QOqXpE4cZvDlAoRyxZQatw,65
49593,QOqXpE4cZvDlAoRyxZQatw,121
49592,QOqXpE4cZvDlAoRyxZQatw,62
49591,QOqXpE4cZvDlAoRyxZQatw,191
7992,BDTvMfp2mmo3ue_KgcvuBg,50
8254,T7DnoRSnL-tVCR1Xw7nxiQ,723
8253,T7DnoRSnL-tVCR1Xw7nxiQ,519
8252,T7DnoRSnL-tVCR1Xw7nxiQ,115
8251,T7DnoRSnL-tVCR1Xw7nxiQ,121
8250,T7DnoRSnL-tVCR1Xw7nxiQ,35
8453,6O8gR5x1hlc6rmZSJLuxIA,35
8452,6O8gR5x1hlc6rmZSJLuxIA,309
8750,0zgu-ktM767MGgo8DN20-w,482
8749,0zgu-ktM767MGgo8DN20-w,625
8748,0zgu-ktM767MGgo8DN20-w,121
8747,0zgu-ktM767MGgo8DN20-w,373
8746,0zgu-ktM767MGgo8DN20-w,93
8745,0zgu-ktM767MGgo8DN20-w,252
8781,zuB2oAaYB2uOPe5r80Lrpw,81
8780,zuB2oAaYB2uOPe5r80Lrpw,348
8779,zuB2oAaYB2uOPe5r80Lrpw,282
8968,cWnla16N9MrlsCMc3uCjtA,38
8967,cWnla16N9MrlsCMc3uCjtA,379
9099,QU08H_ELff80CdxXmNi2ug,210
9098,QU08H_ELff80CdxXmNi2ug,91
9097,QU08H_ELff80CdxXmNi2ug,494
9096,QU08H_ELff80CdxXmNi2ug,30
9095,QU08H_ELff80CdxXmNi2ug,88
9126,7fmTOgM3J0ry0jMEYYOKIA,4
9125,7fmTOgM3J0ry0jMEYYOKIA,146
9386,oL_fYqSHG63vR0TBMyoo_A,76
9385,oL_fYqSHG63vR0TBMyoo_A,37
9384,oL_fYqSHG63vR0TBMyoo_A,32
9383,oL_fYqSHG63vR0TBMyoo_A,38
9382,oL_fYqSHG63vR0TBMyoo_A,75
9435,7B-xM_3t9NKebmkEodw3CQ,107
9454,osyJM3RgLaBYFOEzRN-TpA,123
9470,9ZQaP3vwSWnDA0hQHAEFGw,422
9563,1iZJlc1b6FfRsWa3FHm4lw,319
9975,PQx1fjGAeNfg2vrbLAsmMA,30
9999,2lLEu19aEMLaey_s4VqW7A,91
9998,2lLEu19aEMLaey_s4VqW7A,30
10082,MJv-Pt5DfLGQBRK9KbC-hA,4
10634,rTcQtNwPvC2cAWwf1v92wQ,50
10835,Ql8pMRlsFKNr-bqMItpj5Q,224
10834,Ql8pMRlsFKNr-bqMItpj5Q,345
10833,Ql8pMRlsFKNr-bqMItpj5Q,50
10889,3gtlkstuZHZhC0h_qTLFJA,32
11100,09aXMS7QF9p1Nx2igCOwPw,26
11099,09aXMS7QF9p1Nx2igCOwPw,140
11098,09aXMS7QF9p1Nx2igCOwPw,595
11183,ZKYutjX5MmhpzXJ3p1LrOA,26
11384,g85zFGpatyQAU6_EhLDR-w,1139
11637,iWVb2v5_oBD949Z62ySRog,4
11663,9m39zKbRS1AfPeClFrVxCg,1183
11662,9m39zKbRS1AfPeClFrVxCg,1182
11859,xRrHTt8LcWsGgZ7yQ6YSYQ,824
11858,xRrHTt8LcWsGgZ7yQ6YSYQ,21
11857,xRrHTt8LcWsGgZ7yQ6YSYQ,22
11892,VYOtofDcgJIV5-vPUd4sZA,19
11891,VYOtofDcgJIV5-vPUd4sZA,37
12247,j2w6wlRmlaZaaErQus8ElQ,37
12246,j2w6wlRmlaZaaErQus8ElQ,228
12287,CvonRhKDJaH155xhtpz_iw,23
12286,CvonRhKDJaH155xhtpz_iw,37
12285,CvonRhKDJaH155xhtpz_iw,174
12284,CvonRhKDJaH155xhtpz_iw,95
12283,CvonRhKDJaH155xhtpz_iw,824
12282,CvonRhKDJaH155xhtpz_iw,38
12281,CvonRhKDJaH155xhtpz_iw,22
12280,CvonRhKDJaH155xhtpz_iw,599
12279,CvonRhKDJaH155xhtpz_iw,21
12368,vP-Sjx52zjI_15X5Q_5GbQ,6
12367,vP-Sjx52zjI_15X5Q_5GbQ,3
12366,vP-Sjx52zjI_15X5Q_5GbQ,4
12365,vP-Sjx52zjI_15X5Q_5GbQ,146
12823,BOO8XZ5J8rLVGvOe4BnxNw,4
12822,BOO8XZ5J8rLVGvOe4BnxNw,30
12821,BOO8XZ5J8rLVGvOe4BnxNw,184
13160,7Xw_vv-ekUL2sTqipnKT0g,221
13159,7Xw_vv-ekUL2sTqipnKT0g,22
13158,7Xw_vv-ekUL2sTqipnKT0g,67
13157,7Xw_vv-ekUL2sTqipnKT0g,37
13156,7Xw_vv-ekUL2sTqipnKT0g,19
13155,7Xw_vv-ekUL2sTqipnKT0g,21
13278,D4Rjgf9eWfCYzrVLxv5rvA,225
13277,D4Rjgf9eWfCYzrVLxv5rvA,4
13280,cQnlPZZlq4qLLvFbvt6Jmg,241
13286,ixlArk-S1y1Md3Xa9dvJeg,881
